id,title,release_year,release_date,vote_average,popularity,vote_count
122895,The Old Temple,1984,1984-10-15,4.0,0.129807,1.0
188719,Khamosh,1985,1985-01-01,7.5,0.522812,1.0
96112,Arjun,1985,1985-04-20,5.3,0.000603,3.0
96159,Chameli Ki Shaadi,1986,1986-02-21,0.0,9e-06,0.0
252073,Anubhav,1986,1986-12-19,0.0,0.130806,0.0
170845,Karma,1986,1986-02-23,7.5,0.076367,2.0
228650,Tahkhana,1986,1986-12-11,0.0,0.003086,0.0
41903,Mr. India,1987,1987-05-25,7.4,0.784582,14.0
61271,Tezaab,1988,1988-11-11,5.1,0.565544,4.0
54656,Maalamaal,1988,1988-11-01,0.0,0.0,0.0
98122,Veerana,1988,1988-05-06,4.8,1.847034,4.0
27624,Maine Pyar Kiya,1989,1989-10-16,7.0,2.247454,11.0
153170,Bandh Darwaza,1990,1990-05-07,0.0,0.009279,0.0
301671,Devil's Domain,1990,1990-04-13,0.0,7.3e-05,0.0
107745,Saajan,1991,1991-08-30,5.5,0.037689,4.0
55627,100 Days,1991,1991-01-01,0.0,0.030124,0.0
230437,Phool Aur Kaante,1991,1991-11-22,0.0,0.000118,0.0
118809,Heart,1992,1992-01-01,0.0,0.175741,0.0
33202,Jo Jeeta Wohi Sikandar,1992,1992-05-22,7.7,0.637779,17.0
161402,Suryavanshi,1992,1992-02-07,7.3,0.224144,3.0
45002,Chamatkar,1992,1992-07-08,6.5,0.033125,12.0
96147,Aankhen (1993),1993,1993-09-09,4.8,0.594048,3.0
54814,Hum Hain Rahi Pyar Ke,1993,1993-07-05,7.6,0.007531,7.0
81551,King Uncle,1993,1993-02-05,7.0,0.141445,4.0
32295,Khal Nayak,1993,1993-05-26,7.3,0.375295,7.0
161442,Waqt Hamara Hai,1993,1993-06-22,6.0,0.035294,1.0
56598,The Lady in Question,1940,1940-08-07,6.8,1.105324,5.0
266764,Meet the Patels,2015,2015-09-11,6.8,1.405257,23.0
325690,The Legendary Giulia and Other Miracles,2015,2015-02-19,7.1,4.206606,116.0
42436,Natale in crociera,2007,2007-12-14,4.5,2.002144,95.0
127017,The Inside of the White Slave Traffic,1913,1913-01-01,0.0,0.003312,0.0
225403,A Brief Season,1969,1969-11-26,0.0,0.005298,0.0
78329,Three Men in a Boat (1975),1975,1975-12-31,3.8,0.098035,4.0
72111,The Ghost of Flight 401,1978,1978-02-18,4.3,0.398015,3.0
288171,Blue Mountain State: The Rise of Thadland,2016,2016-02-02,5.7,5.008234,91.0
333091,Bare,2015,2015-10-30,4.4,1.779635,15.0
221444,Septic Man,2013,2013-09-20,4.7,0.762328,9.0
143881,Suhaag,1994,1994-10-20,7.0,0.110964,1.0
143980,Brave Revolutionary,1994,1994-07-22,10.0,0.318826,1.0
318562,Gopi Kishan,1994,1994-01-01,5.0,0.036471,1.0
159657,Baazi,1995,1995-04-05,7.5,0.419631,4.0
46375,Barsaat,1995,1995-09-29,5.1,0.195461,5.0
232728,Takkar,1995,1995-07-13,6.0,0.11317,1.0
305899,Sapoot,1996,1996-11-08,6.0,0.052297,1.0
97449,Khamoshi: The Musical,1996,1996-08-09,7.6,0.530361,5.0
325555,Loafer,1996,1996-06-09,2.0,0.633962,1.0
21566,Raja Hindustani,1996,1996-11-15,6.1,1.412622,10.0
141613,Jeet,1996,1996-08-23,7.0,0.660941,4.0
66292,Agni Sakshi,1996,1996-03-14,8.5,0.320909,2.0
118632,Ghatak: Lethal,1996,1996-11-08,8.2,1.052675,3.0
134446,Chachi 420,1997,1997-12-19,6.5,0.777867,14.0
13986,Dil To Pagal Hai,1997,1997-10-30,6.6,2.161941,41.0
361992,Bhai,1997,1997-01-01,6.0,0.039781,1.0
161238,Judwaa,1997,1997-02-07,7.0,1.373163,4.0
21906,Gupt: The Hidden Truth,1997,1997-07-04,6.8,0.21663,12.0
54969,Daud,1997,1997-08-22,5.6,0.221302,4.0
165016,Aflatoon,1997,1997-12-19,6.0,0.959473,3.0
46373,Bade Miyan Chote Miyan,1998,1998-10-06,5.0,0.38647,7.0
103048,China Gate (1998),1998,1998-11-27,5.4,1.010084,4.0
45533,Pyaar Kiya To Darna Kya,1998,1998-03-27,6.3,0.375371,10.0
54959,Soldier (1998),1998,1998-12-10,5.9,0.17381,5.0
74405,Sharpe's Company,1994,1994-01-01,7.0,1.624921,13.0
366742,On Football,2016,2016-04-21,7.3,0.165381,3.0
324986,The Last House on Cemetery Lane,2015,2015-02-17,3.4,1.340182,11.0
366551,Krampus: The Reckoning,2015,2015-11-03,2.5,0.995952,10.0
124217,The Ice Dragon,2012,2012-02-24,7.0,0.607721,1.0
314371,11 Minutes,2015,2015-09-02,5.9,1.519861,15.0
215711,When the Iron Bird Flies,2012,2012-10-20,0.0,0.013177,0.0
288301,Do I Sound Gay?,2014,2014-07-10,6.2,1.635063,20.0
84994,Rocktober Blood,1984,1984-01-01,3.8,0.000308,8.0
88950,'Gator Bait,1974,1974-06-01,6.5,0.908897,2.0
35652,That's It,2008,2008-10-05,6.4,0.450727,8.0
284682,"Jinxy Jenkins, Lucky Lou",2014,2014-03-19,7.9,0.386604,7.0
65592,Princes and Princesses,2000,2000-01-26,7.6,1.141182,25.0
312831,The Hallow,2015,2015-11-06,5.2,8.613908,209.0
315465,The Boy and the Beast,2015,2015-07-11,7.9,6.900285,304.0
90992,Toilet,2010,2010-08-28,6.0,1.180627,4.0
355389,This Changes Everything,2015,2015-09-10,6.0,0.142052,2.0
50535,Strella,2009,2009-02-10,6.7,1.856718,11.0
250638,Witch from Nepal,1986,1986-02-27,7.0,0.096751,1.0
75133,Sharpe's Enemy,1994,1994-06-01,6.8,1.846418,13.0
43409,Traceless,2010,2010-03-10,5.6,1.426807,9.0
67467,Can't Change the Meeting Place,1979,1979-11-11,7.5,0.994758,10.0
51129,The Master and Margarita (2005),2005,2005-12-19,6.2,1.491124,9.0
169090,På palmblad och rosor,1976,1976-04-03,6.0,0.036214,1.0
228198,Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,2013,2013-12-20,6.8,1.247536,10.0
299851,Sem Pena,2014,2014-10-02,7.0,0.073123,1.0
367006,Seasick,1996,1996-04-07,0.0,0.016713,0.0
277435,Stray Dog (2014),2014,2014-06-13,0.0,0.088117,0.0
365188,Homecoming (2015),2015,2015-08-21,6.5,0.15518,2.0
355436,Dream Driven,2014,2014-11-28,6.0,0.053078,1.0
121652,Cheap Smokes,2000,2000-01-05,6.3,1.054305,7.0
347548,Containment,2015,2015-07-09,5.1,1.498709,36.0
179805,Lotus Eaters,2013,2013-04-05,5.4,0.801038,5.0
150161,Southwest,2011,2011-10-13,5.5,0.506379,2.0
169089,Henrietta,1983,1983-12-15,6.0,0.069924,1.0
20929,Taal,1999,1999-08-13,5.7,1.375513,15.0
62883,Hum Saath Saath Hain,1999,1999-11-05,5.8,0.702863,18.0
161227,Jaanam Samjha Karo,1999,1999-04-01,7.0,0.425306,3.0
165066,Dil Kya Kare,1999,1999-01-01,5.0,0.036471,1.0
142412,Kaun?,1999,1999-02-26,5.0,0.701988,4.0
305337,Pyaar Koi Khel Nahin,1999,1999-07-23,2.0,0.036541,1.0
227832,Hogi Pyar Ki Jeet,1999,1999-05-07,7.5,0.201944,2.0
161226,Biwi No. 1,1999,1999-05-27,5.6,1.133102,7.0
39347,Hello Brother,1999,1999-09-09,6.0,0.179068,5.0
319920,Kartoos,1999,1999-05-07,4.7,0.160076,3.0
117345,Mast,1999,1999-10-15,4.3,0.49691,3.0
211275,Kachche Dhaage,1999,1999-07-31,6.3,0.318881,2.0
363105,Deewane,2000,2000-01-01,3.0,0.028598,1.0
35064,Dhadkan,2000,2000-08-11,7.4,0.64129,7.0
304755,Khiladi 420,2000,2000-12-29,4.5,0.149783,2.0
81782,Kurukshetra,2000,2000-11-09,6.0,0.054117,1.0
159666,Mela,2000,2000-01-07,5.5,0.441936,4.0
166231,Refugee,2000,2000-06-30,5.5,0.492298,5.0
165573,Kya Kehna,2000,2000-05-18,5.0,0.397078,3.0
56666,Fiza,2000,2000-09-08,6.1,0.254553,7.0
232496,Bicchoo,2000,2000-07-06,3.5,0.150754,4.0
157800,Har Dil Jo Pyar Karega...,2000,2000-07-23,5.4,1.496361,11.0
41381,Pukar,2000,2000-02-11,6.0,0.142619,4.0
271484,Beti No. 1,2000,2000-11-10,3.0,0.071487,1.0
232711,Khauff,2000,2000-03-02,4.0,0.057319,1.0
348762,Jis Desh Mein Ganga Rehta Hai,2000,2000-10-13,7.5,0.111472,2.0
325140,Hum To Mohabbat Karega,2000,2000-05-26,0.0,0.001177,0.0
276846,Badal,2000,2000-02-11,5.0,0.091809,1.0
75134,Sharpe's Honour,1994,1994-06-08,6.3,1.317935,13.0
267831,A Dangerous Game,2014,2014-05-01,0.0,1.165251,0.0
199571,Aim High In Creation,2013,2013-11-19,7.0,0.16518,2.0
297603,Mr. Dynamite: The Rise of James Brown,2014,2014-04-27,7.1,1.286655,8.0
294741,The Falling,2014,2014-10-11,5.0,3.669491,60.0
53554,Hundhotellet,2000,2000-10-03,5.0,0.378644,2.0
88126,Romanovin kivet,1993,1993-11-26,5.2,0.212205,6.0
89604,Big Love,2012,2012-02-10,4.9,0.428404,7.0
17875,The Hellstrom Chronicle,1971,1971-05-05,5.9,0.89217,8.0
362077,San Francisco 2.0,2015,2015-09-28,7.5,0.167761,4.0
171174,Walnut Bread,1977,1977-06-06,7.5,0.223684,2.0
365340,Cinema: A Public Affair,2015,2015-02-06,0.0,0.039483,0.0
44282,Plan B,2009,2009-03-27,7.3,1.463661,28.0
339342,Anarchy Parlor,2015,2015-01-01,5.4,3.257999,21.0
359070,Hallway,2015,2015-03-15,0.0,0.020001,0.0
86413,"Come Back, Africa",1959,1959-01-01,7.0,0.381912,1.0
85262,Cracked Nuts,1931,1931-04-18,8.0,0.054984,1.0
66013,Death Duel,1977,1977-07-06,7.3,0.723632,5.0
174278,Duffy of San Quentin,1954,1954-03-16,0.0,0.009794,0.0
298844,Alone With People,2014,2014-07-18,7.0,0.050589,1.0
343878,An Afternoon,2014,2014-10-06,3.5,0.345031,1.0
85610,Half Shot at Sunrise,1930,1930-10-04,4.0,0.075996,2.0
150218,Hercules Against the Barbarians,1964,1964-04-16,6.0,0.094595,2.0
92673,Hercules Against the Mongols,1963,1963-11-29,6.5,0.092081,2.0
31396,Hercules Against the Moon Men,1964,1964-06-27,1.8,0.793628,6.0
199989,In the Land of the Head Hunters,1914,1914-12-07,6.2,0.660269,5.0
336033,Break Free (2014),2014,2014-07-14,8.0,0.377272,5.0
254005,Land of Storms,2014,2014-02-08,7.5,0.993337,19.0
117999,Last of the Mobile Hot Shots,1970,1970-01-02,0.0,0.313156,0.0
115871,Match (2012),2012,2012-05-01,5.4,0.637438,7.0
348929,You're Killing Me,2015,2015-07-15,6.0,0.279544,2.0
270696,Tru Love,2013,2013-10-04,6.7,0.375722,6.0
27766,Santa Claws (1996),1996,1996-10-22,1.0,0.036799,1.0
321224,Boy (2014),2014,2014-06-19,6.0,0.121374,3.0
58227,The Connection (1962),1962,1962-10-03,5.1,0.196275,5.0
247780,The Conquerors (1932),1932,1932-11-18,0.0,0.339181,0.0
127987,The Delightful Forest,1972,1972-09-20,5.4,0.523078,4.0
55325,The Double O Kid,1992,1992-09-07,3.8,0.888674,8.0
84249,The Exiles,1961,1961-07-13,6.9,0.243613,7.0
344043,Hole,2014,2014-08-14,0.0,0.023059,0.0
74437,The Secret Fury,1950,1950-02-21,4.3,0.2738,4.0
3012,The Victors,1963,1963-11-22,8.2,1.047518,6.0
3565,Underground (1928),1928,1928-07-01,5.0,0.076335,1.0
206018,Asignatura pendiente,1977,1977-04-18,6.0,0.002317,2.0
355594,Isla bonita,2015,2015-11-06,3.5,0.783217,4.0
89183,Positive I.D.,1986,1986-10-28,8.0,0.003013,1.0
128368,"Douro, Faina Fluvial",1931,1931-09-21,7.3,0.164387,4.0
116789,Falling For You,1995,1995-02-21,0.0,0.01165,0.0
26651,Tobruk (2008),2008,2008-09-04,6.0,0.771781,4.0
107393,Last Images of the Shipwreck,1989,1989-09-09,7.5,0.080751,2.0
25354,Gardener of Eden,2007,2007-04-26,5.8,1.886995,5.0
306952,Naomi and Ely's No Kiss List,2015,2015-09-18,5.9,6.347034,272.0
347258,The Subjects,2015,2015-10-08,5.5,1.519297,22.0
50189,Geppo il folle,1978,1978-12-01,6.0,0.011574,1.0
60810,Yuppi Du,1975,1975-01-08,6.2,0.268594,5.0
280182,H2S,1969,1969-09-05,5.5,0.08202,2.0
63825,Aayitha Ezhuthu,2004,2004-05-21,6.8,0.665428,8.0
80277,Maktub,2011,2011-12-16,6.2,0.631061,10.0
282762,Committed (2014),2014,2014-04-06,6.2,0.205891,5.0
125619,The forbidden education,2012,2012-08-13,6.6,0.872312,9.0
280755,Drops of Joy,2014,2014-07-19,8.0,0.050728,1.0
300654,Wildlike,2014,2014-09-25,6.6,10.754914,44.0
127471,"Pizza, Beer, and Cigarettes",1998,1998-01-15,5.4,0.186823,5.0
15089,Fighter Pilot: Operation Red Flag,2004,2004-12-02,6.1,0.743036,8.0
337549,The C-Word,2015,2015-05-03,7.0,0.490042,3.0
364137,All Three of Us,2015,2015-11-04,7.8,6.811994,139.0
312221,Creed,2015,2015-11-25,7.3,33.449723,1963.0
62796,William & Kate,2011,2011-04-18,5.8,2.493638,30.0
91417,Dragons: Gift of the Night Fury,2011,2011-11-15,6.9,8.453868,126.0
50010,Innocent Steps,2005,2005-04-28,6.1,1.318593,12.0
60695,Sundays at Tiffany's,2010,2010-12-06,5.5,2.823378,24.0
4728,The Gendarme in New York,1965,1965-10-28,6.1,4.363057,71.0
11913,The Gendarme Takes Off,1970,1970-10-28,6.5,4.337562,71.0
4727,The Gendarme of St. Tropez,1964,1964-09-08,6.8,6.479033,132.0
10516,The Gendarme and the Creatures from Outer Space,1979,1979-01-31,6.1,5.73912,97.0
70044,The Scouting Book for Boys,2009,2009-01-01,6.9,0.674886,8.0
130515,The Girls in the Band,2013,2013-05-10,0.0,0.092233,1.0
86252,Deadbeat at Dawn,1988,1988-01-01,6.9,0.00195,8.0
324325,Twinsters,2015,2015-07-17,7.6,2.867932,71.0
367326,Cosmic Scrat-tastrophe,2015,2015-11-06,7.4,4.398221,45.0
339527,Solace,2015,2015-09-03,6.2,12.642675,740.0
42693,Enter Laughing,1967,1967-01-01,6.0,0.100626,1.0
317260,For Singles Only,1968,1968-06-05,0.0,0.002866,0.0
70448,All About Evil,2010,2010-05-01,5.6,1.112225,23.0
82941,Breathing,2011,2011-09-30,7.2,1.271808,19.0
53807,"Bruce Lee, My Brother",2010,2010-11-25,7.0,2.712488,17.0
235044,The Little Ghost,2013,2013-11-07,5.3,3.288602,13.0
58720,True Confessions of a Go-Go Girl,2008,2008-01-01,3.8,0.66693,3.0
14558,Lejdis,2008,2008-02-01,5.3,0.924941,8.0
39317,Money Is Not Everything,2001,2001-01-05,8.2,0.113477,3.0
74922,Zróbmy sobie wnuka,2003,2003-10-10,5.4,0.450898,5.0
251584,The Mighty Angel,2014,2014-01-17,6.9,0.683212,8.0
167424,The Dead and the Living,2012,2012-09-25,0.0,0.386129,0.0
133521,Shameless (2012),2012,2012-07-20,5.2,0.771924,9.0
61580,Baby Blues,2012,2012-09-10,6.2,0.127616,3.0
278867,Hardkor Disko,2014,2014-04-04,6.4,0.296873,8.0
27560,Cry of the Hunted,1953,1953-05-08,6.0,0.255534,2.0
81274,The Challengers,1990,1990-10-14,0.0,0.004026,0.0
50652,A Nanny for Christmas,2010,2010-11-23,5.2,1.449353,12.0
170752,The Hot Flashes,2013,2013-07-12,4.5,1.634485,22.0
360203,Lost in the Sun,2015,2015-11-05,5.8,3.985181,48.0
270766,Jigarthanda,2014,2014-08-01,7.3,0.46122,11.0
75140,Sharpe's Regiment,1996,1996-05-01,6.8,1.804632,11.0
328739,David and Goliath,2015,2015-03-13,4.3,0.272295,6.0
57991,Frisky,1954,1954-01-01,8.2,0.571273,3.0
293395,Three Nights of Love,1964,1964-10-08,5.5,0.912961,1.0
329868,Six Days a Week,1965,1965-03-22,0.0,0.002006,0.0
104945,Without Knowing Anything About Her,1969,1969-11-18,0.0,0.001341,0.0
198531,Somewhere Beyond Love,1974,1974-06-06,6.0,0.00022,3.0
56978,Misunderstood (1966),1966,1966-01-01,7.5,0.243093,16.0
57310,The Sunday Woman,1975,1975-12-23,7.0,0.91631,7.0
57914,A Boy from Calabria,1987,1987-09-11,6.5,0.001021,3.0
45990,Christmas Rematch,2004,2004-01-30,6.4,1.006004,17.0
60018,The Last Minute (1988),1988,1988-01-01,6.0,0.035412,1.0
64948,Bix,1991,1991-01-01,6.0,0.00222,2.0
60191,Magnificat,1993,1993-04-09,5.0,1e-06,1.0
59857,Arcane Sorcerer,1996,1996-01-01,6.3,0.219228,6.0
64032,The White Ship,1941,1941-10-31,6.5,0.146451,4.0
78812,Escape by Night (1960),1960,1960-07-31,6.8,0.883096,3.0
121464,Vanina Vanini,1961,1961-10-12,6.3,0.910147,2.0
8430,The Messiah,1975,1975-10-24,6.3,0.016421,4.0
61217,I cavalieri che fecero l'impresa,2001,2001-01-01,2.3,0.403825,3.0
75532,Dov'è la libertà...?,1954,1954-02-25,6.5,0.081606,2.0
155956,Joan of Arc at the Stake,1954,1954-12-20,5.0,0.253016,2.0
42579,Il figlio più piccolo,2010,2010-02-19,5.8,0.855519,16.0
56922,A Second Childhood,2010,2010-10-08,6.8,0.367016,6.0
293264,A Golden Boy,2014,2014-09-18,4.4,0.783186,11.0
157827,Louder Than Bombs,2015,2015-05-18,6.7,12.293202,93.0
271983,Entre Abelhas,2015,2015-04-30,6.8,1.80368,34.0
70449,My Wife's Husband,1963,1963-09-01,6.3,0.534559,9.0
36324,Pouic-Pouic,1963,1963-11-20,6.1,2.125139,21.0
293189,Algorithms,2013,2013-06-06,0.0,0.011525,0.0
19548,Le Grand Restaurant,1966,1966-01-01,6.5,4.271086,70.0
134881,More of Me,2007,2007-06-17,1.0,0.317873,1.0
61208,Ferdinando and Carolina,1999,1999-01-01,0.0,0.010305,0.0
336004,Heist (2015),2015,2015-11-13,5.6,8.476315,322.0
368256,Condemned,2015,2015-11-13,3.4,2.418307,27.0
246133,Entertainment,2015,2015-08-11,5.2,1.311874,21.0
211166,"Rio, I Love You",2014,2014-09-12,3.8,2.564738,17.0
343426,The Murder Pact,2015,2015-10-09,4.3,0.355751,4.0
51285,PG 16...,2010,2010-09-16,6.7,1.168623,9.0
75142,Sharpe's Siege,1996,1996-05-08,7.5,1.525021,10.0
291006,The Price We Pay,2014,2014-09-05,6.7,0.194929,5.0
276536,We Are Many,2014,2014-06-08,6.4,0.534794,5.0
200823,Fonzy,2013,2013-10-30,5.7,3.424798,72.0
327383,Happy 140,2015,2015-04-10,6.3,1.390382,17.0
287426,Shelter (2014),2014,2014-09-12,5.8,5.675752,34.0
23857,White Skin,2004,2004-09-17,4.6,0.559559,6.0
332502,400 Days,2015,2015-10-29,4.2,6.133899,193.0
266058,A Girl at My Door,2014,2014-05-22,7.1,4.502793,40.0
40635,Just Desserts,2004,2004-01-01,4.3,0.482733,3.0
73132,"If Not Us, Who?",2011,2011-03-10,5.7,1.933294,7.0
122368,The Boy Who Walked Backwards,1995,1995-02-05,6.8,0.149035,4.0
329206,Lost and Love,2015,2015-03-20,5.8,1.15327,6.0
250029,Absence,1992,1992-04-01,5.0,0.226086,1.0
198511,The Left-Handed Woman,1978,1978-05-25,7.0,0.668134,2.0
59959,You Won't Have Alsace-Lorraine,1977,1977-10-19,5.4,0.698575,6.0
11530,The Discord,1978,1978-03-16,6.7,3.267557,52.0
207402,The Hardy Bucks Movie,2013,2013-02-21,5.2,0.269543,3.0
49907,We Want the Colonels,1973,1973-03-05,5.7,0.000308,3.0
67177,Dear Michele,1976,1976-01-01,0.0,0.003794,0.0
107812,Lovers and Liars,1979,1979-04-24,8.0,0.0779,1.0
198474,The Two Lives of Mattia Pascal,1985,1985-06-03,5.8,0.620642,4.0
183964,Facciamo paradiso,1995,1995-04-07,0.0,0.002368,0.0
24195,Dirty Linen,1999,1999-01-25,0.0,0.451399,0.0
71995,The Passionate Thief,1960,1960-10-21,5.2,0.15675,3.0
274131,Forbidden (1954),1954,1954-04-01,0.0,0.001382,0.0
62034,Toto and Carolina,1955,1955-03-03,4.5,0.149058,2.0
220565,Donatella,1956,1956-10-28,0.0,0.374169,0.0
217648,Padri e figli,1957,1957-02-21,7.2,0.399234,3.0
63074,Le rose del deserto,2006,2006-01-01,5.8,0.639412,2.0
60175,The Under-Gifted,1980,1980-04-30,6.6,3.736959,82.0
24260,Inspector Blunder,1980,1980-12-03,6.4,1.603415,24.0
53179,Le maître d'école,1981,1981-10-28,6.4,0.27202,29.0
58833,"So Long, Stooge",1983,1983-12-20,7.0,1.223298,31.0
52557,Banzai,1983,1983-03-23,6.0,1.505466,30.0
271388,Velociraptor,2014,2014-06-07,6.1,0.800358,6.0
266563,The Mysterious House of Dr. C.,1976,1976-01-09,0.0,0.0315,0.0
93863,The Lady Without Camelias,1953,1953-02-27,5.3,0.415635,4.0
33126,Chung Kuo - Cina,1972,1972-12-26,8.0,0.067808,2.0
130719,The Mystery of Oberwald,1981,1981-09-03,7.5,0.267863,2.0
39850,Eros,2004,2004-09-09,5.0,3.497789,16.0
79212,The Extreme Tragic Story of Celal Tan and His Family,2011,2011-11-16,4.8,0.524527,5.0
332534,Bana Masal Anlatma,2015,2015-01-09,5.7,1.095345,9.0
27721,In Bar,2007,2007-01-01,5.8,1.959976,11.0
193544,Thou Gild'st the Even,2013,2013-03-29,7.8,0.512986,6.0
297308,1989,2014,2014-11-05,0.0,0.081008,0.0
117340,Hello Lonesome,2010,2010-06-01,6.3,0.118601,3.0
277153,The Surprise,2015,2015-05-21,6.9,2.750275,23.0
33624,Double zéro,2004,2004-06-16,5.0,3.528875,71.0
333348,Love the Coopers,2015,2015-11-12,5.4,5.660649,169.0
362136,Prem Ratan Dhan Payo,2015,2015-11-11,5.6,2.864948,39.0
15768,A Colbert Christmas: The Greatest Gift of All!,2008,2008-11-23,7.0,1.421005,8.0
73492,Outrage (1950),1950,1950-09-27,6.5,1.057905,6.0
84844,A Dandy in Aspic,1968,1968-04-02,7.5,0.193278,4.0
318972,(T)ERROR,2015,2015-01-24,6.8,0.990819,12.0
232739,Perfumed Ball,1997,1997-08-01,8.0,0.020369,2.0
92326,Straight-Jacket,2004,2004-02-01,5.4,0.205774,5.0
297466,A Reunion,2014,2014-06-01,0.0,0.079878,0.0
330007,In the Grayscale,2015,2015-03-06,6.8,1.275006,19.0
134155,King Lear (1916),1916,1916-12-17,2.5,0.072373,2.0
84106,Captains of the Sands,2011,2011-10-07,6.1,0.242023,6.0
70815,Caramuru: The Invention of Brazil,2001,2001-11-09,6.2,1.44664,15.0
65830,No Night Is Too Long,2002,2002-12-27,6.4,0.346531,5.0
84368,Manichitrathazhu,1993,1993-12-25,7.4,0.927886,9.0
237672,Devasuram,1993,1993-04-14,6.4,1.140929,8.0
60392,Chashme Buddoor,1981,1981-04-30,6.1,1e-06,4.0
75143,Sharpe's Mission,1996,1996-05-15,7.2,0.978978,10.0
257200,The Conquerors (2013),2013,2013-09-25,5.8,0.172239,2.0
214099,Rock the Casbah,2013,2013-09-11,6.5,1.880634,7.0
66175,I Was a Shoplifter,1950,1950-05-13,5.0,0.110471,1.0
69592,Iron Man (1951),1951,1951-08-18,5.0,0.092891,1.0
85648,Showdown,1973,1973-06-20,5.5,0.874587,2.0
131898,This Earth Is Mine,1959,1959-06-26,6.5,0.228273,1.0
101030,The Golden Blade,1953,1953-08-11,5.6,0.982844,4.0
85346,Undertow (1949),1949,1949-12-01,5.1,0.462497,4.0
36516,One Way Street,1950,1950-04-01,3.8,0.562246,4.0
244636,Scarlet Angel,1952,1952-06-20,3.8,0.941927,3.0
111975,A Very Special Favor,1965,1965-08-14,6.0,0.604021,1.0
145147,The Second Circle,1990,1990-09-11,6.8,0.052573,5.0
259838,Journey to the Safest Place on Earth,2013,2013-10-10,6.5,0.167894,2.0
253339,All American High: Revisited,2014,2014-03-09,7.3,0.318884,3.0
184080,"Doin' It in the Park: Pick-Up Basketball, NYC",2012,2012-06-17,6.8,0.325506,6.0
257116,SlingShot,2014,2014-03-14,7.2,0.638842,5.0
319964,Famous Nathan,2015,2015-07-17,4.5,0.09425,2.0
280674,Bigfoot's Reflection,2007,2007-05-23,5.5,0.075144,2.0
145203,BMF: The Rise and Fall of a Hip-Hop Drug Empire,2012,2012-12-11,6.0,0.203213,1.0
189755,The Happy House,2013,2013-05-05,5.1,0.258788,7.0
347264,Ralphie May: Imperfectly Yours,2013,2013-02-23,6.0,0.338061,1.0
137587,Reilly: Ace of Spies,1983,1983-09-05,6.8,0.034712,6.0
337751,The Secret Life of Marilyn Monroe,2015,2015-05-30,5.7,0.882126,11.0
293603,The Roosevelts: An Intimate History,2014,2014-09-15,8.3,0.824032,6.0
261810,Silenced (2014),2014,2014-11-19,8.0,0.31926,3.0
329724,In Harmony,2015,2015-04-15,6.1,2.527577,28.0
4228,The French Revolution,1989,1989-10-01,6.5,1.225507,7.0
59349,Après la guerre,1989,1989-04-26,7.0,0.000844,4.0
76793,Le bal des casse-pieds,1992,1992-02-12,6.7,0.005489,5.0
50213,Une Époque Formidable...,1991,1991-06-19,6.8,1.047295,13.0
71767,Robbery at 3 O'clock,1962,1962-12-10,6.3,0.36273,7.0
301270,Το γάλα,2012,2012-10-10,7.0,0.062588,1.0
19100,Those Happy Days,2006,2006-06-28,7.4,6.414934,225.0
31743,Hachi-ko,1987,1987-08-01,8.0,2.118466,20.0
118758,Atolladero,1997,1997-01-01,7.0,0.072521,1.0
156627,The Story of Sin,1975,1975-06-03,6.1,0.926499,8.0
92562,Metamorphosis : The Alien Factor,1990,1990-11-05,5.8,0.284147,6.0
285848,Felix and Meira,2015,2015-01-11,5.6,0.776885,12.0
273126,How the Lion Cub and the Turtle Sang a Song,1974,1974-01-01,6.5,0.020248,4.0
79853,38 Parrots,1976,1976-07-13,5.9,0.249778,7.0
207720,Treasure Island (1982),1982,1982-12-31,7.0,0.143167,2.0
164041,The Seventh Companion,1968,1968-04-14,7.7,0.122209,3.0
20879,Wedding in Malinovka,1967,1967-06-06,7.6,1.151644,9.0
20975,The Girls (1961),1961,1961-01-01,7.0,2.499512,16.0
10939,The Return of the Tall Blond Man with One Black Shoe,1974,1974-11-12,6.8,1.599224,31.0
63291,Come Tomorrow...,1962,1962-12-03,5.2,1.010353,3.0
65656,Beauties of the Night (1952),1952,1952-11-14,5.0,0.363916,2.0
65110,Winter Evening in Gagry,1985,1985-06-06,6.0,0.004425,2.0
42952,72 Meters,2004,2004-02-12,5.3,0.62583,8.0
64046,The Secret of Queen Anna or Musketeers 30 Years Later,1993,1993-06-06,1.0,0.036093,1.0
64044,Musketeers 20 Years Later,1992,1992-06-06,5.0,0.716771,2.0
84774,Alice in Wonderland (1981),1981,1981-01-31,8.7,0.320034,6.0
65099,Marta the Pious Woman,1980,1980-06-06,6.0,0.00195,4.0
140966,Pirates of the 20th Century,1980,1980-07-14,6.7,1.50219,3.0
44617,Arlette,1997,1997-04-19,5.0,0.550036,6.0
80746,The Age of Love,1954,1954-01-09,0.0,0.003157,0.0
364684,Takhir and Zukhra,1945,1945-10-21,0.0,0.002444,0.0
37015,Lookin' Italian,1994,1994-01-01,0.0,0.031968,0.0
207696,713-й просит посадку,1961,1961-12-31,1.0,0.074215,1.0
63537,"Vivat, Naval Cadets!",1991,1991-06-06,5.7,0.156648,3.0
72888,Truffaldino from Bergamo,1977,1977-08-27,6.9,0.22516,6.0
63304,Hussar Ballad,1962,1962-09-07,5.4,1.568433,9.0
